"0292159D-8EE5-4B0B-9756-17EF4F55263A"	"0474C672-D911-40E4-8AB7-15FA4D072A9C"	"05BC1ED4-187E-41DB-AFA6-C4529B8FCFA3"	"0929C255-892A-4196-B906-54A5D809FA72"	"0A2B3536-2245-4C0E-BDBC-495766EEEC67"	"0F3D1985-DBA7-4525-92F5-CEF822A2A08F"	"12D39077-7A6C-4BA8-9EBB-CFFF87CD9770"	"150F8364-E67C-4913-831F-832187652123"	"176F3289-5E77-4E1B-8695-FA71478F18F9"	"190602A3-5AC5-405A-9328-8BD78D23B174"	"19EBA91E-4D0E-493E-8297-3466769C0C1B"	"1CFD4B4B-DB79-44CC-A47E-7806308FDDA9"	"1E0DFE20-FCD1-43DF-8DE2-901E95A51523"	"249EA5FD-66E6-4293-838B-586365A336F4"	"30BFBC24-D16F-448F-AEAC-057AEF97B2A7"	"35D9ED81-80CB-474D-A365-D7590A3B0E0B"	"3771176A-F95B-494A-8172-E57260AC372C"	"37DD0B78-3C22-48DE-8471-4F2D8779D90B"	"37EC4174-F358-4860-9D99-98104BE33A70"	"38ABF99F-2098-4214-83E5-4FC5270C1C6F"	"3DD5CD2F-352D-4ACF-ACCC-B5B6D7BAC5C9"	"4361A302-5783-46B0-8921-2EC08F235ACD"	"4485ADB0-AF5F-4A51-BF60-702F4C975DE2"	"4CA0F2AD-18D5-4044-8350-504FFE609B2C"	"4F0FA9B6-514F-4FF4-98CC-0009BC08EB80"	"507D17F8-DDEC-4560-919B-B7D729ECE611"	"593E644B-68A3-4E67-BAB1-BDD99219E072"	"5BB480FD-2D3A-4B4B-AD0F-7F689F761079"	"5CB91881-3359-4FBB-A8E4-DD2F007F01BA"	"5DD39B17-CA54-4C20-BD84-FA7F88DA5B69"	"5F2EB568-4F1C-4241-810D-95C2A13093F7"	"607DBF7C-9714-402B-B03A-2CC96DC5CE02"	"6176BB6D-9D93-4714-B906-C7A54E0D3325"	"6689E110-85D0-445C-8056-108724435D89"	"6777816A-975B-4B53-B039-3CB26D469C47"	"696B8E8A-DD8D-440A-853E-5878B584288D"	"6BAB0D9B-7BA4-4E29-B05E-25893805AABC"	"790E11C9-30D1-40BE-A2BB-89B08A545722"	"7C14EC5E-9FB4-4512-A2B8-10BDB5EFF326"	"7DD0EB2E-EEB9-408E-B0FE-6A65BEC2014C"	"7E813079-D1AA-4977-8DE4-3440B2643EFB"	"87DAEC85-6F71-4239-8D48-5590DA42CE45"	"9506C21A-0F1C-4EF9-9CDA-2E5C46C1A5DC"	"9926508B-C453-4081-B146-CCEC942C106E"	"99470209-71EF-4FFB-95B8-E09125766973"	"996989CD-4161-4D87-948F-3E152AC4D4B0"	"A0782212-49CD-4567-B538-534176BB77D5"	"A3B49FA6-C8FD-43F1-A601-41F153B3442B"	"A6F751BB-BF57-4852-9368-825EFF3C501B"	"A7805FDF-1028-4275-A8F1-3620610199F6"	"AA690CF2-1EC3-4E0A-99CF-DD24992EEE9A"	"B263B4F2-2A41-48CB-89A2-0F10A4620160"	"B68ADC4A-A164-498B-8D60-3B2AD81E217C"	"BDBA1211-1AFE-4CF4-8ED6-509BFF3A2B57"	"C0B6329F-B055-480B-8DA0-D13DC42F7E27"	"C2090E0F-4228-4CF4-B69D-BFD38006E856"	"C3F371A7-0C27-4FE9-90D7-53F8E8BF963F"	"C5D8569F-D8E3-4CE4-AD30-AF4FEC5CF346"	"C926563F-1DD6-4EAF-B7FF-17CF3AB60D21"	"C98BE9BB-CEB5-4886-AA9D-1F8F274A2CEF"	"CA729C97-E303-49AA-A4B2-2E9DD5C0F6AE"	"CA995887-B9FE-45FE-A90A-E2C757D7F37B"	"D1B14E56-23F7-435E-93B9-320012FA4E54"	"D29C76EA-FE7C-45E9-AEAB-0BFE5D81663E"	"D38A9ED2-81AD-43C6-AEB2-9ABC15999412"	"DCA18BD3-9317-4C2E-B7B7-139A69121396"	"DCF0B901-619A-48CB-AF7C-3B05C682133D"	"DFFEA5C8-41AF-4927-A8C4-9E270F8F7106"	"E1C96184-EDCA-44C4-BB80-68492E5BF368"	"E449A211-33FC-45F4-B4F4-03CDE1D4F4BF"	"E8976AD5-04D7-4C42-8897-EFCB2CA0A171"	"EEFAE11A-42AD-497E-B6C6-61E00D1278D1"	"F1A1BFCF-BE56-43F7-B0BF-B1A64A618C86"	"F210498D-01E8-4BE7-9D7F-F216095079E8"	"F235FD23-09B9-41B0-9F2C-8BD1757EB884"	"F4B16D3F-4B7F-4011-8D1B-C0E7F15C6846"	"F634C736-39E8-4323-8155-FA3CC26AC9E3"	"F634FD6E-BA32-4F6A-BCFC-1F3994A137D0"	"F6A88D9F-29CE-44C8-A1C8-4EE014FD4701"	"F71C5D3E-3D79-4658-842B-F3D61BDFD29D"	"FD9FB30F-5F8D-486C-815C-90749331BB20"
"CF250194-9347-4F77-BFCF-88F98553C70F"	4.78667335566387	5.18267709015739	2.71180722904119	4.04383365413315	4.29141325457022	3.88246761489537	3.86302529622947	4.58241565791445	4.59089753855669	3.14891099310936	5.2652330365739	NA	4.44762309776029	3.73917663191073	NA	3.83090929954644	5.95156966340971	4.28912051806795	4.55343394269652	3.20221577580113	3.26316246496222	2.05690485133647	2.94200805302231	4.34370393178321	4.0212306584797	4.0344279050254	3.46284703583167	4.65074451241774	5.34657202272227	3.39040515648008	5.47574380674813	5.57556768644289	5.20059608235869	4.26545463584318	3.76027166054206	2.32014628611105	3.91671707759881	4.07452388793495	3.91650658711516	3.70406467940857	5.04565932891508	5.25909432024676	4.76240845208906	4.20406569245248	4.32772665164214	4.10893692358826	3.60336092434838	3.93721689086271	4.37575503475522	5.55453155767445	4.42999438415171	2.58206336291171	NA	4.27609399175922	2.00432137378264	4.250249178753	2.62736585659273	3.58103894877217	4.75290849799749	2.60205999132796	4.15112459005068	5.08228258991244	3.77865763194736	NA	3.27067883614471	4.81835127969368	4.76085957381306	4.78015883416394	4.52202669281135	NA	4.99673051543515	NA	4.93034783271785	4.04723591545968	4.83871059795315	4.99169556892131	5.02855092007792	3.52022143588196	3.67842732243387	3.38471174293828	4.84760967129916
"CF719948-34FE-494E-9B68-457A8E3B2274"	5.10008781701736	5.3650497254351	3.10482840365366	4.95740134339019	5.42211030843354	4.43100975033369	4.47130638292198	5.40810422707605	5.11500773876402	5.18647037674544	5.54187615991704	2.64345267648619	5.02672115939533	3.73327753393258	NA	4.12888370209977	6.01850452274979	4.8137410676271	5.21642719238414	3.28712962071911	3.31132995230379	2.93348728784871	3.55059520748933	5.19416176814021	5.04795207221237	4.70258561392687	3.84917363309883	5.10984167595327	5.34603985656981	4.20216124701935	5.20062891857113	5.77247353652746	5.43052492707574	5.46963795389365	4.05065038086391	NA	4.37632141454728	4.98947651527734	4.47777220834926	3.84385542262316	5.34772021703404	5.10780671439243	5.26668551602396	3.75518858560832	4.49434942603846	5.09748637346133	4.51723549746509	3.96689229586714	4.78643197050784	5.56925566240635	5.02200748319015	3.64236558084497	2.10720996964787	4.83738639381135	NA	4.86835049964797	3.86534090562458	4.08116721471347	5.39986919651269	4.00642325250764	4.48287358360875	5.0356778355817	4.51454775266029	4.20828007854531	4.20134249264771	5.44073123668332	5.37409549760636	4.87088943487841	4.69399061046078	NA	5.08079238169615	3.34084054981233	5.30373157304845	5.02683140766722	5.20751318959409	5.44022878424321	4.97466825001274	4.03642926562668	3.80037335489135	4.15563963375978	5.4337602361507
"CF87CE9D-9BE1-4522-9BF4-9442666D3BFF"	5.18343498657533	5.34505598136319	3.70535046288571	5.16972144580186	4.9509778868062	4.28907587889822	4.36800780522117	5.57358980023062	5.72479098140924	4.91612217879917	5.54030444268724	2.04139268515822	5.05485808988712	3.90390352669016	2.68574173860226	4.32627439981368	5.97422928649735	5.11465100952891	5.21434571270458	3.50555693866382	3.57356777303922	3.28802553538836	3.5910646070265	5.50284346066107	5.13677128471829	4.72878380470946	4.34881092040518	5.38072123816357	5.47274621329971	5.68609261421988	5.52820428449038	5.92214601230103	5.5618643078363	4.93717674160855	4.4682734645251	2.38021124171161	4.2485127322209	3.1476763242411	4.59593690626917	4.11590992187706	5.43664757700018	5.39247535379945	5.39117690296737	4.06235631808544	4.26418007503583	5.3616617426979	4.7779268069151	4.14730523807619	4.81742653178209	5.69877539681279	5.58242360966445	4.02222210450771	2.54282542695918	4.87599832780698	NA	5.3443981690453	3.88513496606343	4.33352787852109	5.63814567901217	3.48981790830145	4.7445120313943	5.36948488816724	4.52774586907619	4.96827742727406	4.43292121133321	5.34480279248268	4.77831046250657	4.68943317921662	4.86962475440141	4.75555473125708	5.1714924272529	3.99856445826094	5.21245396104028	5.52720183903772	5.43703036857198	5.5954212609791	5.0893292012963	4.47036638300001	4.00625205136936	3.97891057717557	4.81475353374899
"D0D141F0-0030-490B-A6DF-6B79BF4D7E4B"	5.16463832543663	5.33198777186968	3.83359329399846	5.05739220667661	5.31437711153353	3.94161080215363	4.44479401027623	5.16296745022189	3.93323412871481	4.41057479654233	5.50060006480274	2.85793526471943	5.03607769426452	4.49009900506331	3.18920948958231	4.07849306816657	5.98210788950486	4.77681736763862	5.22443205214351	4.0279201364058	3.4451369687133	3.08671566394488	3.86117583551303	4.87250007454182	4.87651804682297	4.51609887705235	4.21063950615415	5.17104742936269	5.48755549390403	4.59036248715226	5.50920117776406	5.74300069912768	5.49469851334022	4.5768594297075	4.28742099575983	NA	4.29789176415466	3.15685190107001	4.67269806302405	4.31970969428798	5.45283790374519	5.76808063331499	5.40350486474821	3.94909712511292	4.38866946397662	4.89608508542328	4.39572816986464	4.17860289034059	4.68384821184104	5.65512690471633	4.82628217741261	3.69090455405497	2.91115760873998	4.94597054026078	3.61961500574281	4.97427675095437	3.18639121569549	4.56892885172134	5.48818959436601	5.73369790020558	4.22349594096239	5.15279268937676	4.50657267425251	2.64246452024212	4.06201759885711	5.54034699640498	5.2981082450108	4.92472369343314	4.68532963497237	NA	5.26451087607177	NA	5.11948353719651	4.43131550653553	5.12885465133004	5.50137562023165	5.18474535946364	4.30267718701002	3.84348194303996	4.11690646770648	5.79467970738327
"D29A6C79-7E81-43FE-A28F-5EB619166789"	5.15058145913413	4.93149855210741	2.96331551138611	4.68716317942126	4.78068447063691	3.97285055584723	4.2043913319193	5.18434499250166	4.15506261922392	4.02559256885167	5.45270316377469	NA	5.07280849470895	4.36722542668583	2.95085145888855	4.41732219709973	5.98243587181983	4.78544373338066	5.14896338885696	3.92085349612126	3.38792346697344	2.74036268949424	3.72238709417712	4.97738518092055	5.13290616598696	4.33405144034689	3.81491318127507	5.40791921542249	5.38068870308606	4.7383047930741	5.75985889223429	5.63465256480167	5.48164467892639	4.64288970299347	4.10284516424542	NA	4.41408715182753	3.02530586526477	4.45662410350706	3.5182506513085	5.3561023781134	5.59904641349011	5.31348546379024	4.52628757258808	4.58032041840461	4.53706314278162	4.8968567727372	3.97414309990221	4.69509624427313	5.69218043119355	4.91449124691669	3.55242484570409	2.17897694729317	4.63393280134977	3.10037054511756	4.99894338009522	3.34222522936079	4.42878251149695	5.04996576105374	2.56702636615906	4.36821248118739	5.27621356496563	4.16298237058543	2.70842090013471	3.6652056284346	5.36197512463178	5.43001858714523	4.82909783625819	4.65654856093213	NA	5.08278537031645	NA	5.11669738268038	4.36008195510597	5.1080539874589	5.36640801350283	5.12415521444299	3.95597622224833	3.79337124891896	3.98574074105007	4.94726212696633
"D2E5D011-829C-427F-B477-CD72D3974DFF"	4.6104791693461	4.70686280735735	2.35983548233989	4.69686291576596	4.80214405499011	4.41634089057448	4.02027839411193	4.93446310025399	5.28430437525128	4.12096856501938	5.48079859271305	NA	4.84775768839233	3.40226138245468	2.01703333929878	4.18859103659399	5.94146422414673	4.91556339042481	4.89549436997607	3.1044871113124	3.50419891853945	2.94398887507377	3.53895056201436	5.49370196814954	4.8356081428199	4.68920227071177	4.10574855552699	4.80962704189405	5.49504176378976	4.60573589387675	5.59931418852698	5.81536918377599	5.47173898004599	5.13911998155399	4.09261539094156	3.21590181320403	4.06602759494886	5.02513785094143	4.46271237319474	4.19683914583311	5.44429311636063	5.01236050416057	5.32452937721199	4.36616136780419	4.28746580534323	5.13054282292167	4.48285929737109	4.03092339962722	4.64025280075461	5.39986054903515	4.50782889604553	2.94250410616808	2.03342375548695	4.38854522009596	NA	4.55881653087946	3.48472680429866	3.54070478331076	5.44281359280803	5.42869836283453	4.29952908914639	4.95068607452015	3.93540648975235	3.55834850876162	4.22123161318141	5.07640739836474	5.15287210853134	5.34178261205517	4.83287280117823	2.02530586526477	5.16088551769164	3.95143466553201	4.89368410348358	5.0798936282349	4.98025341682898	5.4996678412974	5.08940344118024	4.03031630598859	3.95235647732379	3.70234435835577	5.41621932039314
"DA462BC5-5FA9-4CB2-99DB-AA3E7BE98ECE"	5.10875439436363	5.18626396234246	3.45514952117983	4.98345488061103	5.39729155744004	4.47479881880063	4.42176840120692	5.27176495957064	5.46429724684211	4.51023660526339	5.48079715726845	2.63948648926859	4.83850907503226	3.81351427154188	2.40483371661994	4.19035971626532	6.02370051912599	5.23401335138657	5.25139241564717	3.50487845941022	3.45742769294648	3.3059958827708	3.40243334621931	5.41816866206787	4.97236023003033	4.75495195237889	4.39790526372367	5.15278352469352	5.36065588386676	4.23904909314019	5.35804340705149	5.78218443222782	5.47117431830734	5.52864035997191	4.2756798301027	2.06445798922692	4.20090519168499	4.87364605535523	4.88682336884387	4.47196610427306	5.35824141163219	5.35814242062618	5.27686144690481	4.04972182215243	4.58099336312272	5.1029548207242	4.53805820590839	3.9367147582112	4.84909372441376	5.55622769916508	5.08145172758812	3.29092455938275	2.65801139665711	4.77421029666892	2.52504480703685	5.00176399124924	3.88603927556644	4.06520612805431	5.67454058107877	3.68975269613916	4.54001646974532	3.68466586402586	4.15164560251163	4.7151506217078	4.64314658844389	5.34491468484091	4.5540043210119	4.81377441000556	4.84548253059181	4.44706495826648	5.09500885956262	3.97827184161064	5.29091789155549	5.49602554109859	5.33561032835087	5.48676474984566	4.99588517097962	4.57898284270279	3.96364618648484	4.09454100145684	5.59737592796602
"DB21BA0E-114A-47B5-91BD-48528EF1D212"	4.81695017930228	4.94101424370557	2.91381385238372	4.84110282296855	5.02627171026725	4.28652383181551	4.39424148747764	4.92458938566942	4.0971878725709	4.14918831053601	5.40969985977048	NA	4.9456212014983	4.10301649032832	2.86332286012046	4.25287729256376	5.9669804019333	4.80800154251409	4.9191879602141	3.78340328112256	3.47581641303132	2.78746047451842	3.65628990119136	4.88968259381415	4.78217152363688	4.5489909936468	4.03762566991472	4.91647500474163	5.49262211893539	3.34143452457814	5.64778773169767	5.79242110845059	5.45775174020976	5.21134484209849	3.65542658774592	NA	4.13729079852247	4.91684858236345	4.67669360962487	3.9525502938982	5.45824794195828	5.58552051138735	5.25900582173578	4.42352438861872	4.42696646263007	4.71071801988542	4.52813220626384	4.14500984014214	4.79974707935312	5.56261281565505	4.49421026922933	3.25017594808393	2.01283722470517	4.2068798223063	3.19617618503997	4.59333038052306	3.23070431361257	3.85793526471943	5.65742876506078	3.3014640731433	4.42871778320383	5.33594307652899	4.43202274815908	2.07918124604762	4.1271696135999	5.32282894696961	5.07911971663759	4.65924095092824	4.72724023707832	NA	5.18661452587827	NA	5.05441386150156	4.61899936252076	4.98478826166718	5.49502926144968	5.11797024539823	4.15627649600302	3.90622726305236	3.94958515132665	5.69500859831575
"DE6607A9-0FAB-437F-BB77-B7108CB2F979"	4.17283636012271	5.31132783172009	3.34654855854847	5.06185567302839	5.42159734660056	4.87016972113644	4.46163356626785	5.41877014249484	5.03685237177929	4.48912845133226	5.46926959553238	2.78675142214556	5.02545333646305	4.42555052253771	2.93399316383124	4.22829767647486	5.96744734676661	4.55110828364363	5.16919815332905	3.93216924592079	3.3151303171836	2.19589965240923	3.76305344029961	4.82256687156825	5.03971544275288	4.32430303748683	3.22036963245139	5.44588896971412	5.36444592652878	3.99891290435879	5.78924851907608	5.75061946129708	5.36305888941926	5.34806915051808	4.16536305069737	NA	4.15219658233421	2.81291335664286	4.70374693331547	3.93751789201735	5.35267636782951	5.82367828658824	5.35493972054411	4.47309264148464	4.49522509010622	4.70356648746789	4.59401666224808	3.9295211006311	5.0224572407043	5.71773372901394	4.81264601623312	3.50338206347373	2.87794695162919	4.53807078704317	3.62828673108951	2.79865064544527	3.64669773129933	4.56201911318102	5.53297974608937	3.17114115102838	4.15253294843453	5.05087448499749	4.5426636252388	2.00432137378264	4.08001284710793	5.35694894700608	5.07446535373688	4.17932194491378	4.59333038052306	2.22530928172586	5.01287938717129	3.39252108993193	5.21507152814559	4.25666964868723	4.81989912210691	5.25686921763463	4.96379726842732	4.09961159039253	3.76989403581217	4.21085336531489	5.48687517269554
"E0D69D93-ACC2-4267-A920-B9BCBE4D5FBA"	4.99291564705168	5.43791695765772	2.95520653754194	4.55053408659951	4.76937732607614	4.14909589106797	4.15124723746237	5.04238647642637	5.47170380180158	4.38881141347352	5.49982861756455	NA	4.83101826013782	3.53832233323144	NA	4.49066065335614	5.96377460948627	4.92603359667884	5.04825141809067	3.21774707326279	3.49387611085282	3.01786771896351	3.3236645356081	5.40248492207376	4.66906571692484	5.01065606779075	4.03869962302062	5.08068780324254	5.49474994870261	5.09940782678998	5.38137323312084	5.85250500144739	5.50160281753665	4.76854190953494	4.07983219967722	NA	4.21133416373255	5.00433857322352	4.53403880453955	4.08303654241197	5.39200363890688	5.05471644569698	5.32981671556749	4.16473938429143	4.24370758666179	5.2638088053331	4.41286357381283	4.15935661162223	4.5886637957802	5.57587800927791	5.0233471296282	3.3336487565147	2.05307844348342	4.4433099356758	NA	4.84481876092656	3.29225607135648	3.7444494574468	5.56014105684383	3.52943035436699	4.58737417207307	5.07984304064231	4.25503116334555	2.82020145948564	4.16949809468497	5.17182587669874	5.34793467863526	5.44882685467003	4.8049431896636	NA	5.16637978368645	2.67394199863409	4.98049877581547	5.46820254145202	5.26983271003915	5.59911965816872	5.10578940595173	4.42939694960206	3.95182303531591	3.76477371691104	5.71267495057242
"E1F48420-11D3-4142-A90F-536D9C41B041"	5.0695460037895	4.98318410093527	3.29841638006129	4.92477533920765	5.11513768873982	4.00138752348664	4.45863784902565	5.16407910450898	4.89497475988814	4.23065324717922	5.48166473554147	NA	4.98574971676557	4.27270005678959	2.99869515831166	4.1019875185583	5.96789789154398	4.71843525250767	5.02211480710673	3.83103748564003	3.30685374869301	2.64443858946784	3.78017324364259	4.76351783829971	4.8279957044545	4.34163233577805	4.24079877111733	4.91630126062168	5.3621411631454	4.31219852037253	5.86784622545122	5.64946629567068	5.45950707812861	4.62705846400099	3.89248417936469	NA	4.26512455315918	4.88802215305936	4.53856116723379	4.28096514809709	5.34124849986249	5.53370089839782	5.24799044151017	4.39598999810065	4.47694750217407	4.62349738779505	4.58757627918068	3.90617336364405	4.88385441204278	5.60506574107837	4.66715398068511	3.67412598274271	2.32221929473392	4.56692042775583	2.98944981766669	4.46746010950726	3.14612803567824	4.30670374442964	4.9044179813877	5.52378937402697	4.33463466949635	5.21389477871961	4.58442169296111	2.02118929906994	3.65185926924695	5.40710014431741	5.20755358594931	4.81922797009912	4.52766856038046	NA	5.04008388344014	NA	5.16320909702332	4.33004832521046	4.97185544909359	5.40815343708872	5.08090053980976	4.00034729668536	3.6773331514199	4.00225247992054	5.59620440388955
"E41C1EB9-AC0F-40FF-9F59-6618B8656173"	4.66348419511439	5.29454117407178	2.76566855475901	3.01072386539177	4.82229233260306	4.12606643688533	4.04914046315896	4.72518447860598	5.7518385521617	4.01832594540292	5.49782635583506	NA	4.23570515870545	3.14270224573762	NA	3.99852088283504	5.94333521240655	3.770925614639	4.47046929464292	2.68394713075151	3.24846371755103	2.20139712432045	3.09656243837414	4.33142729652074	2.55870857053317	4.35175766687903	3.68886456805479	4.46834733041216	5.07155800584643	3.63508143601087	5.41618434184535	5.67817226232306	5.3201068029998	4.3575155886151	3.30341207059674	NA	3.68895346263742	3.53160663193272	4.04999285692014	3.95356641425701	5.31089289328083	4.95163860297206	4.48709593420329	4.19774906762261	4.3752245260658	5.12921925898871	4.20625903520928	3.90363251608424	4.40286295796856	5.53746270152266	4.57203472144968	3.43088094645289	NA	4.24407910667239	NA	4.05388479039469	2.48287358360875	3.55798814822491	5.06650855159023	5.03209067946417	4.37593781863078	5.24366793909577	2.71683772329952	NA	3.75625564875423	4.36178447942987	4.63477945814595	4.04446136081066	4.54609827138238	NA	4.92387065025574	NA	4.87678344100151	4.40896883236121	5.13903485390155	5.35925856865957	4.92804233200489	3.72973159528704	3.72361983551546	3.6098077693287	5.39035389362578
"E6C0D003-6A97-4EC7-BBA1-B434DF258286"	5.04085540704929	5.46136194415452	3.72098574415374	5.2850822506478	5.39016293044	5.09296964363076	4.47322412413091	5.48179364881211	5.64524832021148	4.43778226199064	5.54850488702825	2.34044411484012	5.06122622511911	3.78046133286172	2.07188200730613	4.18069920129603	5.95978668901608	5.26423680168287	5.51037876692421	3.50866436305294	3.55822842180333	3.30470589821277	3.72271616748849	5.55097274386419	5.28866945146145	4.86547708243304	4.62745803195978	5.04964047872737	5.49108702080444	5.38503577584506	5.71107885910457	5.98935502789197	5.57063866091173	5.34788399726818	4.36011986158081	2.87273882747267	4.64440904462059	5.34900928966564	4.99789291142995	4.86692501769409	5.45811487029794	5.25905126916967	5.36444405006873	4.43388179228715	4.47442024712918	5.31545812150914	5.1761173159429	4.13522809022606	5.04386113528656	5.56819702896614	5.01273601808292	3.85570083083544	2.41497334797082	4.93030194442176	NA	4.67913705817372	4.1596574112477	4.18887226077134	5.56714169192739	5.68209270506666	4.7895877623423	5.27231976387395	4.53670991422867	4.72859724338343	4.52717861880396	5.43070377871875	3.7462448717202	4.92261648154857	4.88522548179571	4.9551872779361	5.14929302882982	4.07199240712418	5.15010835133716	5.61062716397117	5.27273482306212	5.61138551005604	5.06614695170715	4.78059810832355	4.0007810273535	4.1981069988734	5.83937244629777
"E721EA60-404C-42FD-86E0-28BC5A38B1ED"	4.75268596978951	5.14938232742574	3.08170727009735	4.15905560351349	4.40000234592796	4.06273236320539	3.99895644047049	5.01141818125813	5.7634931328499	4.00676545245199	5.51128562787917	NA	4.37675939540488	3.54120469068326	NA	4.21357087845462	5.98424234069016	4.25282876804059	4.74048111729534	3.14113609012074	3.54257647626053	2.74585519517373	2.78031731214015	4.72589530512792	2.70329137811866	4.81371439188114	3.68133170596917	5.05914292942378	5.48720485846852	4.49061855492013	5.4846101422257	5.69302482904941	5.43605445765115	4.51867183643731	3.74616696437729	NA	3.98600993185326	4.6043124712485	4.25529663190434	4.18698457216006	5.11854247987519	4.94561135689937	4.8667066591488	4.42595787477451	4.49105337543087	5.14712267104003	4.27374183621105	3.94581312658734	4.37988539864375	5.57646574566206	4.64987981914456	3.60541279815305	NA	4.63328661982819	3.03140846425162	4.60075514963962	3.004751155591	3.53313628827864	5.55016106278176	5.48908902071221	4.59775001762584	5.05543567281142	3.34262004255335	2.89486965674525	3.90541806870254	4.96646088057765	5.23934953900614	5.22957178321872	4.76137898834395	NA	5.16666096569852	NA	4.99869080227695	5.07559440273624	5.1327366390264	5.56242848593843	5.12613465552569	3.98285894231208	3.94071565690666	3.64167237322469	5.59516320856425
"EA6490A9-C33F-4FBA-A2BB-B6966D309593"	5.16231343487031	5.58059998815898	3.51917146382166	4.86974200928067	4.78023087677676	3.88473873776963	4.25382243870807	5.21037203402529	4.02542876140724	4.460567112061	5.42066523187312	NA	5.06149017662482	4.49398752554864	3.00817418400643	4.31588641570849	5.99528805899593	5.12536088275664	5.21546307046818	4.08041000715564	3.53970323894783	2.86628733908419	3.69434191036418	4.94844230900904	5.54151060002629	4.43977465961287	4.34034494952814	5.54955498068805	5.47429932588257	5.62893630693528	5.76438388624659	5.69087092767106	5.45064933719713	4.57538415709959	4.18247171760537	NA	4.46199346641502	5.38133894198864	4.58965923032897	4.37737911315744	5.39809111686044	5.78990490194901	5.30681946657179	4.63537314849043	4.65198510541211	4.66975374514969	4.89103541531531	4.17978151583698	4.94283614507677	5.67218470814737	4.89385604309029	4.43836827968793	2.37106786227174	4.73710513866464	3.54777470538782	5.21896853345487	3.16375752398196	4.37278316770235	4.95305381256197	5.5722289749846	4.29378228033002	5.07308018347721	4.55976303287679	3.25527250510331	3.72435780422643	5.5316832428432	5.2568764292531	4.79367865469743	4.84944398421822	2.37291200297011	5.29978395616821	2.30319605742049	5.12248784171957	4.5443409436938	5.04329938919911	5.45175420752953	5.27204128963665	4.13030159734184	3.95375969173323	4.05907091309298	5.59745274685352
"EC3496DE-6607-43B4-B2D7-1D672B30528D"	4.26569025568507	5.30089534350243	3.24551266781415	4.4657842395685	5.18808155726948	4.79164153378135	4.38521290708445	5.23785024990083	5.75960590610344	4.62617606415473	5.50502374314167	NA	4.55440435224342	3.77510049887902	2.61172330800734	4.31380396899415	5.94328721200913	4.46472794155655	4.59692681434297	3.37254380075907	3.47392469341616	2.73239375982297	2.83250891270624	4.70081616928361	4.49266262685469	4.50821987907466	3.3981136917305	5.53651930380525	5.48756256025638	3.81842385509208	5.59965713653572	5.75297753529837	5.33896022202018	5.38917140222359	3.80386663428498	NA	3.95303445725036	3.04649516433471	4.45101845215546	3.97593704248311	5.44688806445149	5.13258304804943	5.26776056101471	4.46496620489096	4.33237785645733	5.12544222623975	4.79738527616544	3.96397660999661	4.48314493287213	5.68159034217104	5.15105711920758	3.38309692994909	2.05690485133647	4.45782136366791	3.02978947083186	3.38309692994909	3.41962536088774	4.11514435179311	5.35272842081949	3.17638069224327	4.48036630953281	4.99111970483466	3.91871166538232	2.51054501020661	3.97155415344606	5.123737337905	4.98248380434823	4.59000541965133	4.78809055897047	2.54530711646582	5.16517010678276	3.14363923527454	4.95576950348418	4.9440679203453	5.12738019633335	5.56600946886827	5.1222388215262	4.1477999492012	3.92479599579791	3.90357829366305	5.57063866091173
"EC76DC3A-2475-4474-BF1F-136CFE772EE8"	5.17891079143956	5.2516406534637	3.45147940512486	4.80777172845804	5.35141168555641	4.24679391877515	4.29719128903199	5.39307481843777	5.22377101948875	4.54535660589462	5.54770088135468	2.74036268949424	4.81228484543592	3.77691900284205	2.00860017176192	4.53636902867804	5.96999613716609	5.38822201956212	5.04750461265364	3.36398782974849	3.29578694025161	2.96567197122011	3.46568021159828	5.08329473939327	4.75397351856394	4.64280074569291	4.26147698862137	5.17614337126684	5.41930795215306	5.15888694779933	5.49943687892717	5.70270446917275	5.54099105069441	4.96289471772745	4.00693645136429	NA	4.17658318076549	5.74920123201318	4.8670194090185	4.20286958771521	5.42885046582347	5.2501588591509	5.33553010993473	4.47241999669807	4.45930200031606	5.25345189575212	4.91680124523529	4.08174324992272	4.38505188167065	5.66777971824888	5.13115653964991	3.42683645380351	NA	4.75417244141516	2.35218251811136	4.89148727954493	3.37748838337613	3.97872817713849	5.64584751247251	3.46879026209961	4.49503065061635	5.27850438157239	4.11710550276125	3.60010125569139	4.53822173223912	5.42801486033695	5.40193962738169	4.91518870517316	4.61403198220104	NA	4.9856105723251	3.43870053290074	5.15118591808607	5.46617338037812	5.34999783919903	5.54135829659372	4.9293831588136	4.66083702983534	3.73623709890473	4.08174324992272	5.50592423196188
